,etat,marque,adresse,region,prix,description,image_links
252,Neuf,Autre,Plateau,Dakar,129000 ,"Type de produit: TV Smart
Modèle: 4397K
Écran: 43POUCES
Résolution: HD 1080p (1920x1080p)
Interface: HDMI, USB
Tension: 100-240 V
Fréquence: 50-60 Hz
Dimensions: 108 X 11.9 X 65.2 cm
Poids: 7KG
Tout neuf scellé dans le carton
Garantie 12mois","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/99b614d88a0db2d6c286f360ee20efec/-/horizon-files-prod/ed/picture/qwe284pm/ee7e02806b99a750ef88083d709bcbf00c44b0b5.jpg', nan, nan, nan, nan]"
253,Neuf,Autre,Plateau,Dakar,119000 ,"Téléviseur Smart android
Référence: 43ZBM1W
TNT et récepteurs intégrés
Dolby Digital
3 Ports HDMI
2 Ports USB
Tout neuf scellé dans le carton
Garantie 12mois","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/f4150ae3b9a2b612b07fe1ad6ae58151/-/horizon-files-prod/ed/picture/qngxn7n9/cb27bb378a341bc63b9422baad6392ed8df7122f.jpg', nan, nan, nan, nan]"
254,Neuf,Autre,Plateau,Dakar,235000 ,"Smart TV 55 pouces Android smart technology originale tout neuf scellée dans sons carton garantie 12 mois jolie Disïne modèle STT-5597K aveck une image magnifique UHD
Pour d'infos appelez sur ce numéro","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/794d5efe1d7462a12b2ccaf0ed6770e6/-/horizon-files-prod/ed/picture/qrzv4n55/f9973fe27eb733c2d3ea434bf30022b33a789381.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/9ffd132a154368121e69021ad3f0e50c/-/horizon-files-prod/ed/picture/qrzv4n55/110d71c1c24106b80234acc6179c53ba668af520.png', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/550757c96aaf5bb0623fa276e50a338e/-/horizon-files-prod/ed/picture/qrzv4n55/52cf27d97a632835e82a3c8dfe0f3effe80f65a5.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/cdb3c22ee3d0f72647b9e9d13a826702/-/horizon-files-prod/ed/picture/qrzv4n55/f9973fe27eb733c2d3ea434bf30022b33a789381.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/0a3959f9a7ee8af7531bcedcac46c58f/-/horizon-files-prod/ed/picture/qrzv4n55/110d71c1c24106b80234acc6179c53ba668af520.png']"
255,Neuf,Autre,Plateau,Dakar,75000 ,Téléviseur Wiwlil Smart 32 PoucesGarantie 12 mois,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/7b903821a9a62cffd10864b379c5a763/-/horizon-files-prod/ed/picture/qenqj9q4/c8c8cd73987298271ad947d82a24b4ac796f2b86.jpg', nan, nan, nan, nan]"
256,Neuf,Astech,Plateau,Dakar,340000 ,Téléviseur Astech 65 PoucesGarantie 12 mois,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/00df4ac5e80ed8b5fe621ddfd6fbed83/-/horizon-files-prod/ed/picture/qpd62424/936cd22e9bad009d859b3f924125a0067559111f.jpg', nan, nan, nan, nan]"
257,Neuf,Autre,Plateau,Dakar,190000 ,Téléviseur Smart Tv 55 Pouces,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/ea612685cc9dccc3f62dd4a8783a9742/-/horizon-files-prod/ed/picture/qwe2jvv5/726bcdd1e811ca5d11a57a0101db6bee06005e9b.jpg', nan, nan, nan, nan]"
258,Neuf,Autre,Plateau,Dakar,220000 ,"Téléviseur de votre grand marque smart technologie 55 pouces Android 4k neuf scellé image ultra hd connectivité netflix, youtube, ect, port, usb, hdmi garantie 12 mois livraison gratuite sur dakar","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/419dc3792ceb4756d146c496aa57c0cb/-/horizon-files-prod/ed/picture/qxj2emd0/0b835facf0a6f6e62f7b61aad5ceba4f54b495b7.jpg', nan, nan, nan, nan]"
259,Neuf,Autre,Plateau,Dakar,175000 ,Téléviseur Teko 50 poucesGarantie 12 mois,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/bb88c55984d59dde1d6f152e71c9fe30/-/horizon-files-prod/ed/picture/qj4r7prd/2793a4b14c73f195d18ac54259dbef38bb30b0f1.jpg', nan, nan, nan, nan]"
260,Neuf,Astech,Plateau,Dakar,240000 ,Téléviseur Astech 55 PoucesGarantie 12mois,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/e62c086a85799361a3c258a3d57c59b5/-/horizon-files-prod/ed/picture/qj4r202g/83750f7547835070427ad0cfaf1c4a66ee0acbfa.jpg', nan, nan, nan, nan]"
261,Neuf,Autre,Sicap Liberté,Dakar,25000 ,Vente de Box Android 4K UHD et tous autres modèles de Box Android 4K,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/2c9c5ddf5a22a584fb2cb17424f9d39d/-/horizon-files-prod/ed/picture/qzvd58q8/254523448733f24b26ca5391e0040a477b5a321f.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/3516ee43c7bdb9885f373a8b3fc55d57/-/horizon-files-prod/ed/picture/qzvd58q8/da7d367dd27dc3b43cbe7f67934dd32c46c43dff.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/7acbf3e89b6f3c1a2de2e32519f74329/-/horizon-files-prod/ed/picture/qzvd58q8/a0a134e00ddc234db68d0268ae77c70225fb27df.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/4bc111229bafa0af75f4047836276bde/-/horizon-files-prod/ed/picture/qzvd58q8/cf048684889a3660af5585656ac3f41833f00ab0.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/debe28370e001cff62ae48453db8f796/-/horizon-files-prod/ed/picture/qzvd58q8/254523448733f24b26ca5391e0040a477b5a321f.jpg']"
262,Neuf,Sony,Colobane,Dakar,185000 ,"Bar de son de la grande marque sony original tout neuf dans son carton
Bluetooch, radio fm
Mp3 mp4
Tres jolie dising en promotion garantie vendu avec la facture et possibilité de livraison a un prix imbattable","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/d8ad842e977c4c5b5b580c678718502d/-/horizon-files-prod/ed/picture/qngxn9nz/989846091e2cb6ce8ad32a992d6eb9fe7ff28eb9.jpg', nan, nan, nan, nan]"
263,Neuf,Autre,Colobane,Dakar,325000 ,Télévision teko 65 pouce smart tv original tout neuf dans son carton Système connexion tres rapide et puissant qualite image tres clair et nette en promotion garantie vendu avec la facture et possibilité de livraison a un prix imbattable,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/d768f466f7d860422d54ea1faddef8fd/-/horizon-files-prod/ed/picture/q448q5p9/06ab91df3ea2ceeb2dbf73cc51824815f38a8ee0.jpg', nan, nan, nan, nan]"
264,Neuf,Autre,Castor,Dakar,299900 ,"EBM vend des smart tv 65 pouce marque wiwlil 4k version android original authentique a un très bon prix
nb: livraison gratuit partout au senegal
nb: garantie 2 ans","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/a7d393825f252355944b9b7c1a27f2c2/-/horizon-files-prod/ed/picture/qpd677mx/bf0139b8585e020253f28727ad593ee67ce2e5b6.jpg', nan, nan, nan, nan]"
265,Venant,Sony,Guediawaye,Dakar,55000 ,tv sony Bravia 32''. la table est a vendre aussi,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/f3877516db4012bfbccee46218dbe49d/-/horizon-files-prod/ed/picture/qkrgvgev/86c5860d8e6fa1f43f1994c5277d02c97d29d21d.jpg', nan, nan, nan, nan]"
266,Neuf,Autre,Sicap Liberté,Dakar,299000 ,"Téléviseur de marque WIWLIL 65"" de taille smart tv . Neuve et garantie 1 an","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/91b30ea7db984fc97294da986ae28d61/-/horizon-files-prod/ed/picture/qgq9gx9m/cf6ffdb317af4ef47212bd25241887384538ed7e.jpg', nan, nan, nan, nan]"
267,Neuf,Hisense,Castor,Dakar,550000 ,"TV HISENSE 65A7GQ
SMART TV LCD à rétroéclairage LED et avec Hisense QLED (QLED)
Diagonale : 164 cm (65"") 8 bits + FRC
TV Ultra HD (4K) : 3840 x 2160Fluidité : Dalle 50Hz • Indice 2000 (Picture Criteria Index)
Traitement spécial : HDR (HDR10, HDR10+, HDR HLG, Dolby Vision)
Système Audio 2.0 de 20 W RMS
Tuner : TNT • Satellite • CâbleSmart TV : VIDAA • Lecteur multimédia • Enregistreur avec Timeshift
TV Connectée : Navigateur Internet • Wi-Fi • Bluetooth • Lecteur multimédia réseau
Assistants : Google • Vidaa Voice • Alexa
Série / Design : Frameless
Classe énergie : G | G (HDR)","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/3cb603258fba03f32d9e76c0ed116311/-/horizon-files-prod/ed/picture/q785mrmm/14d98d29fab828aabd894b9f42827427fd2dc4c6.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/2c999044a51e9d9ead0c9cf4a60075bd/-/horizon-files-prod/ed/picture/q785mrmm/2525cada5bb4c3f317f38f53b831893e5824998d.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/daf7d48a335046d125c5ea34023c84ba/-/horizon-files-prod/ed/picture/q785mrmm/8970bb7c5eca8db1ee7fc3c129a5ee1e41b0ef10.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/0b7b06a6e338cb9ac96ec2a3eedc792e/-/horizon-files-prod/ed/picture/q785mrmm/4ffb2d995c1d4deb9d694b128d66b8d8032aa28e.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/d3e48d704458857f8064c86318bfc296/-/horizon-files-prod/ed/picture/q785mrmm/14d98d29fab828aabd894b9f42827427fd2dc4c6.jpg']"
268,Neuf,Hisense,Castor,Dakar,350000 ,"TV HISENSE 58A6FG
TV LCD à rétroéclairage LED et DLED
Diagonale : 146 cm (57"") 8 bits + FRC
TV Ultra HD (4K) : 3840 x 2160Fluidité : Dalle 50Hz • Indice 1600 (Picture Criteria Index)
Traitements spéciaux : HDR (HDR10, HDR10+, HDR HLG, Dolby Vision) • Ultra Dimming
Système Audio 2.0 de 16 W RMS
Tuner : TNT • Satellite • Câble
Smart TV : Connexion Internet • Lecteur multimédia
TV Connectée : Navigateur Internet • Wi-Fi • Bluetooth • Lecteur multimédia réseauAssistants : Vidaa Voice • Alexa
Série / Design : Borderless
Classe énergie : G | G (HDR)","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/7f7fd2e17cf2dd9af96b7a438921bd26/-/horizon-files-prod/ed/picture/qq47v88w/ad28c2ba873ec3120ac80037e3d49ab0013b9f5b.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/491cfb7a9e8447e478de89846681d9fd/-/horizon-files-prod/ed/picture/qq47v88w/934c98a4e401b3ca1f397675aa6f27645af1ee0d.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/d2faff06fe9596d0717226f62fda2719/-/horizon-files-prod/ed/picture/qq47v88w/5b073dc8de9bc26467fa00267d8f09b0163af80b.png', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/803985a65e86fa1d629c02f81ea5931e/-/horizon-files-prod/ed/picture/qq47v88w/b1fb7783b1826720a4b4e81f4ae50c70f4b1b8f6.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/6ff758ef2b75951e642b44412dd4c9a2/-/horizon-files-prod/ed/picture/qq47v88w/741d23f02a61aeb688984d63d77f329eb8678381.jpg']"
269,Neuf,Samsung,Plateau,Dakar,570000 ,"SMART SAMSUNG 65 POUCES AU7000S 4K UHD USB HDM 163 CM AUTOMATIQUE TRÈS BELLE IMAGE GARANTIE 12 MOIS SAV
PROMOTIONS STOCK LIMITÉ","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/2332a5bc25452a93a3a3f278600b437f/-/horizon-files-prod/ed/picture/qxjdrj84/68d010b3717d858d7be21550aef92519ff46f7d0.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/c76e749193beece49c32cc89ea278b84/-/horizon-files-prod/ed/picture/qxjdrj84/af324bd8b7dce593b0674579eef80f997de84465.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/0cab123994c2d216df5a46a3fc4d082d/-/horizon-files-prod/ed/picture/qxjdrj84/c2ac17e53682ded66cd739c1c3333de438f1a24a.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/62a54917a3fabdd0ce31b08b8bc3359d/-/horizon-files-prod/ed/picture/qxjdrj84/68d010b3717d858d7be21550aef92519ff46f7d0.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/2578251143a688525d65d51dc8d42372/-/horizon-files-prod/ed/picture/qxjdrj84/af324bd8b7dce593b0674579eef80f997de84465.jpg']"
270,Venant,Samsung,Diamaguene,Dakar,215000 ,"SAMSUNG QLED +IPTV 02 MOIS OFFERT TV VENANT
Quantum Processor Lite 4K
Puissance audio 20 Watts
HDR, HDR10+, HLG
Rétro-éclairage Dual LED
3 entrées HDMI 2.0
Compatible Google Assistant, Alexa et AirPlay 2
Le téléviseur Samsung est issu de la gamme Samsung QLED 4K 2021. Le Samsung affiche une image diagonale en résolution UHD 4K (3840 x 2160 pixels). Doté du processeur Quantum Processor Lite 4K, le Samsung intègre une dalle QLED compatible HDR10+ avec un rétro-éclairage Dual LED pour optimiser la colorimétrie en adaptant la température des couleurs selon l'image affichée. Compatible Google Assistant, Alexa et AirPlay 2, ce téléviseur connecté Samsung embarque également l'assistant vocal maison Bixby. Il peut donc être contrôlé vocalement depuis sa télécommande avec microphone et via une enceinte avec Assistant vocal. Il est également doté de trois ports HDMI 2.0 et peut accéder à de nombreux services de divertissement en ligne comme Netflix, Disney+, Apple TV+ ou encore Prime Video.
Disponible chez AÏSSATA SEYDOU NDIAYE ELECTRO HI-TECHENTE AVEC FACTURE ET GARANTIE","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/5c0855df8b004c2513a7f5ba9da586a0/-/horizon-files-prod/ed/picture/q448q8wv/a062a89fb682771290ca2268a3d13dc0acb2b821.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/ab2f3b4b2dac40463e011dd2a891f2ff/-/horizon-files-prod/ed/picture/q448q8wv/ce941371968586ae4f1b65a4eddfd96a4dd29b8a.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/1129168fa6c73156df4b938659a19d94/-/horizon-files-prod/ed/picture/q448q8wv/89008362d16256ac681ee612fa5138214b95c273.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/321be1760baa722154b1b0b6f215c6ba/-/horizon-files-prod/ed/picture/q448q8wv/f60b035cbbe46a2edc9b0ea1da985964dfb380b8.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/5a68f7085f2a0ca149125ac865e22c04/-/horizon-files-prod/ed/picture/q448q8wv/b315a205ea5c80549dff48a6c358fdeb2a186491.jpg']"
271,Neuf,Philips,Guediawaye,Dakar,550000 ,"Smart TV Philips Android LED intelligent 65"" soit 166 cm modèle UltraHD 4K series 5766 neuf scellé authentique venant dès États Unis.
Regardez ce que vous aimez, contrôlez-le avec votre voix grâce à son remote intelligente vocale.
Le téléviseur Android Philips vous offre un contenu de qualité, ce qui vous permet de passer moins de temps à naviguer et plus de temps à regarder. Choisissez simplement parmi les recommandations personnalisées de Google Play, YouTube, Netflix, Amazon, Iptv et d'autres applications.
Plus de 700 000 films et émissions provenant de tous les services de streaming Android TV, vous permet de tirer plus facilement le meilleur parti de votre téléviseur.
La résolution 4K Ultra HD est quatre fois supérieure à celle de la Full HD, ce qui porte votre expérience visuelle à un tout autre niveau. En le combinant avec notre technologie High Dynamic Range (HDR), vous obtenez plus de détails et des couleurs captivantes.","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/71984a73ea855d72df23840b0caac1d0/-/horizon-files-prod/ed/picture/qv4e5e5x/da4a587d57159e8ee10579680057e874d2008363.jpg', nan, nan, nan, nan]"
272,D'occasion,Samsung,Hlm grand-yoff,Dakar,140000 ,"Salut,tv Samsung led 40 pouces full hd.","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/00df343ac797f94c3c025c1b6a1390b6/-/horizon-files-prod/ed/picture/qrzv4q04/954c1003e1d69d0463004c778eb308e49208a738.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/db9335ee3cd4c03f70aec334c8ac93b1/-/horizon-files-prod/ed/picture/qrzv4q04/879bef308176e5e931922d39a723265eba46d216.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/3bd29556bca6d5ff5b7fbefddf7509d8/-/horizon-files-prod/ed/picture/qrzv4q04/954c1003e1d69d0463004c778eb308e49208a738.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/629d5343b3b2c2a0ae9e2c6bdacf14f1/-/horizon-files-prod/ed/picture/qrzv4q04/879bef308176e5e931922d39a723265eba46d216.jpg', nan]"
273,Neuf,Black,Plateau,Dakar,50000 ,"Box iP Tv avec + de 20 000 Chaînes Tv Bouquet CANAL PLUS BEIN SPORT et tous les chaînes du monde avec
12 Mois d'abonnement inclus Netflix YouTube installation et assistance Gratuite.","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/64032daad0dbceb125a402af83bd1312/-/horizon-files-prod/ed/picture/qenqx7ev/65b5d8a00610189bcf6122f3c3b41532efdfb0f6.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/22698584efd6f7f9b18346867a611863/-/horizon-files-prod/ed/picture/qenqx7ev/966f7ab10f4ecf8cc9d217be8f596cfa62858a9a.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/38caaaaa031f624f84b7ae572843eb43/-/horizon-files-prod/ed/picture/qenqx7ev/65b5d8a00610189bcf6122f3c3b41532efdfb0f6.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/59fcb270144e3a660c75156f492288ea/-/horizon-files-prod/ed/picture/qenqx7ev/966f7ab10f4ecf8cc9d217be8f596cfa62858a9a.jpg', nan]"
274,Neuf,TCL,Almadies,Dakar,5000 ,"Venez découvrir notre nouveau Bouquet IPTV !Une nouvelle formule avec les meilleures chaines déjà sélectionnées et classées pour vous.Rendez-vous sur notre site tvbaobab.com et créer votre compte en quelques étapes, payez facilement par Orange Money, Wave, Free directement sans intermédiaire.otre compte est automatiquement activé et vous recevez par mail dans les secondes qui suivent toutes les informations nécessaires pour vous connecter et profiter de toutes les chaines Sénégalaises, Françaises, Cinéma, Sport, Enfants, Documentaires et tant d'autres.Pour plus d'infos appelez nous !","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/2acae5b064c92e383a6171126927c02f/-/horizon-files-prod/ed/picture/qrzqvpgj/4b907c0e91ab58ba01cae0388888fbfa3dc15edf.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/cf0a6d258cc8e10bc3107b4bdd3e4acf/-/horizon-files-prod/ed/picture/qrzqvpgj/f4d7fcebdc0bce3a9f4631af6576d99fed6b006e.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/0de70125f5941b92fa397b3e65c4c73b/-/horizon-files-prod/ed/picture/qrzqvpgj/4b907c0e91ab58ba01cae0388888fbfa3dc15edf.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/4ce6f269bf34076e6d752b52140d15f8/-/horizon-files-prod/ed/picture/qrzqvpgj/f4d7fcebdc0bce3a9f4631af6576d99fed6b006e.jpg', nan]"
275,Neuf,"LG, Samsung,",Parcelles Assainies,Dakar,475000 ,"!!!Promo Coupe Du Monde!!!! chez Sen Home !!!Nous vendons des Smart TV de taille 65"" provenant des USA disponible chez SEN HOME shop à Dakar.
Nous avons egalement des marques comme LG, Samsung commercialisés aux USA.
Contactez nous pour plus d'infos sur WhatsAppous pouvez aussi nous trouver sur IG sous sen_home221
Notre showroom est situe en face de la Mairie des Parcelles Assainies.Nous vendons en gros et détails.MerciEquipe SEN HOME","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/4bd1bf1b7b1654baef7312a7660097b0/-/horizon-files-prod/ed/picture/qj89m9g/0213dce8a53775e8cc638886e7776384c9248992.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/4de1ba9eaa183efc0f84c52722186187/-/horizon-files-prod/ed/picture/qj89m9g/1682259ded8753000288ba30d7fdb9492f822ee7.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/8e1e7ad6980db5163b1b920aa29ebaf7/-/horizon-files-prod/ed/picture/qj89m9g/4af0389895f6bb0257a3ebf6c073fcc07b68fd0a.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/68cd50186b86b94f17cd665f4693e7e5/-/horizon-files-prod/ed/picture/qj89m9g/24d201e2858301679c01885c7cbf02b103f9f066.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/d12ea7d79ba3aee9790b4b89b2a96a3b/-/horizon-files-prod/ed/picture/qj89m9g/3c20d5d745f3450046b51258507bb6ed33278d95.jpg']"
276,Neuf,Samsung,Patte d‘oie,Dakar,750000 ,"SAMSUNG SMART TV 4K Crystal modèle UN70TU7000 - 70 pouces 177 cm série 7 neuve scellée dans sa caisse authentique venant des États Unis (différent des contrefaçons made in Egypt ou China), respectant les normes internationales, Ultra hd 4K magnifiquement élégant avec son cadre frameless sans bord ultra slim et plus d'images. Voyez des couleurs cristallines prendre vie avec ce Samsung. Il s'adapte pour optimiser à la fois l'image et le son, de sorte que vous voyez des détails époustouflants dans chaque scène, exactement comme les créateurs l'avaient prévu. Découvrez une diversité d'applications tels que Netflix, YouTube, Amazon Prime Video, Disney+, Apple TV, et Google Assistant, tous intégrés. Résolution 3840 x 2160 pixels 4K UHD avec HDR+.","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/9fbce022487e4ba4a82456f3a2277459/-/horizon-files-prod/ed/picture/qkr54g7j/1361d8bdbd8514dd2f2a0ea6e18e5237cfd7b7d5.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/b145b8c3cb643482ff0bc913b07a30ed/-/horizon-files-prod/ed/picture/qkr54g7j/b1e8de76d8eae4672716381143c56dbe82936b2d.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/ad40b4f3346afaebbccc5eadc112cbd2/-/horizon-files-prod/ed/picture/qkr54g7j/1361d8bdbd8514dd2f2a0ea6e18e5237cfd7b7d5.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/720f6d7360a85d6d62d94fb4d7088f68/-/horizon-files-prod/ed/picture/qkr54g7j/b1e8de76d8eae4672716381143c56dbe82936b2d.jpg', nan]"
277,Neuf,LG,Plateau,Dakar,575000 ,"SPECIAL PROMO COUPE DU MONDE
THE OFFICE STORE vous presente ce Téléviseur LG 65pouces 7550 PVG 4K
Plus d'informations merci de nous contacter","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/762bbbda4a771f0a2969ec86805dcdbe/-/horizon-files-prod/ed/picture/qxjdz224/17b6c40ee79d8793bf4749db6fddb89cbbe20d6f.jpg', nan, nan, nan, nan]"
278,Neuf,LG,Plateau,Dakar,125000 ,"The office store vous propose sa large gamme de téléviseurs
Suivez la coupe du monde en toute qualité
Téléviseur LG 32 pouces LM 500LED
Plus d'informations merci de nous contacter","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/8f766817f82968ac52e1ee2bc3ef4139/-/horizon-files-prod/ed/picture/q6x7mkkz/be6b1fd8409c6ce846e3bbf08ea5da26fb1a5c56.jpg', nan, nan, nan, nan]"
279,Neuf,Autre,Plateau,Dakar,195000 ,SMART TV AIWA POUCES WIFI FHD HD USB HDM TRÈS BONNE QUALITÉ DE IMAGE PROMOTIONS STOCK DE LIMITÉ GARANTIE 12 MOIS LIVRAISON RAPIDE ET EFFICACE DANS 5 HEURES INCHA ALLA A DAKAR NOUS SOMMES DANS LA VOTRE DISPOSITION POUR TOUTE QUESTION CONCERNANT VOTRE DEMANDE NOUS LIVERE À TOUTE LES DÉPARTEMENTS DU SÉNÉGAL INCHA ALLAH,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/b02a8b01184e01cd93dc9f71c271f193/-/horizon-files-prod/ed/picture/qvrm4xp/5ca096f970d264d18dcfdb9b1fdbae1129e42643.jpg', nan, nan, nan, nan]"
280,Neuf,Samsung,Plateau,Dakar,570000 ,"SMART SAMSUNG 65 POUCES AU7000S 4K UHD USB HDM 163 CM AUTOMATIQUE TRÈS BELLE IMAGE GARANTIE 12 MOIS SAV
PROMOTIONS STOCK LIMITÉ","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/2332a5bc25452a93a3a3f278600b437f/-/horizon-files-prod/ed/picture/qxjdrj84/68d010b3717d858d7be21550aef92519ff46f7d0.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/c76e749193beece49c32cc89ea278b84/-/horizon-files-prod/ed/picture/qxjdrj84/af324bd8b7dce593b0674579eef80f997de84465.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/0cab123994c2d216df5a46a3fc4d082d/-/horizon-files-prod/ed/picture/qxjdrj84/c2ac17e53682ded66cd739c1c3333de438f1a24a.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/62a54917a3fabdd0ce31b08b8bc3359d/-/horizon-files-prod/ed/picture/qxjdrj84/68d010b3717d858d7be21550aef92519ff46f7d0.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/2578251143a688525d65d51dc8d42372/-/horizon-files-prod/ed/picture/qxjdrj84/af324bd8b7dce593b0674579eef80f997de84465.jpg']"
281,Neuf,Astech,Plateau,Dakar,130000 ,Téléviseur Astech 43 PoucesGarantie 12 mois,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/20fbde79ab65eb926fa8b0f7c1a3436b/-/horizon-files-prod/ed/picture/qgq9z6zk/73ded4976643b5071cb20bf755b6323c35577886.jpg', nan, nan, nan, nan]"
282,Neuf,43.0 Pouces,Plateau,Dakar,115000 ,Téléviseur Deska 43 PoucesGarantie 12 mois,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/bfc536228778168dc8978479a20c293e/-/horizon-files-prod/ed/picture/qngxjd7w/43604e1fbea49c5119596d5843329300e786367c.jpg', nan, nan, nan, nan]"
283,Neuf,LG,Plateau,Dakar,450000 ,TETEVISEUR LG 65 POUCES GARANTIE 12 MOIS,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/5930bd24ae9845fee01fc208da2185b1/-/horizon-files-prod/ed/picture/qkrgqezp/06b1f5256fe2b414785f30d3c55bc3d2013994ee.jpg', nan, nan, nan, nan]"
284,Neuf,Autre,Plateau,Dakar,210000 ,Téléviseur Deska 55 PoucesGarantie 12 mois,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/f38633fa4ea1b2f8308570919718643e/-/horizon-files-prod/ed/picture/qdek6z4r/d690e1cc77cfeaa19c3e2fbe41dbf31dd04e5ffb.jpg', nan, nan, nan, nan]"
