,etat,marque,adresse,region,prix,description,image_links
450,Neuf,HP,Médina,Dakar,220000 ,"Big Promo :🔥🔥🔥
E2M vous propose son nouvel arrivage de :
Hp EliteBook X360 convertible tactile 1030 G2 7ème génération
⚙️Processeur Intel Core i5-7550U (1.8GHz / 4GHz Turbo boost - Cache 8 Mo)
🛡️Ram 8Go DDR4
📀Disque Dur SSD 256Go
💥État 10/10 venant des usa et de la France authentiques
🖥️Ecran Tactile 13.3 pouces Full HD IPS
💫Rotatif 360 degrés
🫥Face ID
⌨️Clavier Rétro-éclairé azerty et qwerty dispo+ empreinte digitale...
🔋Excellente Autonomie
Adresse: Médina Rue 29 angle 18
Livraison possible partout dans u Sénégal
E2M.officiel","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/773375b4857eab36e92496f367200563/-/horizon-files-prod/ed/picture/q56x2xg5/f3d045fbc4a85ed719c5ad47f0dda8530b767d60.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/078a70d52c9b11dc6675dff87dd2ffca/-/horizon-files-prod/ed/picture/q56x2xg5/725b0935ebfc81c0086feec37cb41ac74a23bf32.jpg']"
451,Venant,Lenovo,Almadies,Dakar,400000 ,"Ram : 32 GB
Disque dur : 512 Go
Taille écran : 15.6 inch
Windows 10 PRO
Processeur Intel(r) Core(TM) Intel Core i7 6820 HQ
NVIDIA Quadro
Une performante autonomie de batterieMachine entièrement dédiée aux architectes ingénieurs ou informaticiens","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/a60f31476316ca93c16240da1191f3a3/-/horizon-files-prod/ed/picture/qwe259r6/b3cfef8663727a55339634d21271278bec8047d8.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/cf59b2f5e48d0947ea811cb93db27e55/-/horizon-files-prod/ed/picture/qwe259r6/c80715d09b7678e690e0d710a0dc2743cae4b64f.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/13c34387eaacf6763f52d2be8745f4aa/-/horizon-files-prod/ed/picture/qwe259r6/4bb3ecb3fee1268a2b8c6cc8d6743ab4c80d9b89.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/444ae9fcc78858d1e24734da7d57b7ef/-/horizon-files-prod/ed/picture/qwe259r6/dadbc84828f92f404a92445051d87fb669b7c127.jpg']"
452,Venant,Apple,Médina,Dakar,125000 ,"IMAC CLASSIQUE | I5| 27""ENANT DES USA,PROPRE ET GARANTI
✅Processeur: Core I5
?Rame: 8 Go
✅Disque dur: 500 Go
?Ecran: 27 pouces
?Garantie: 6 mois",['https://i.roamcdn.net/hz/ed/listing-thumb-543w/a35fb3a1e19dab7c248cde717011bf0b/-/horizon-files-prod/ed/picture/q5qq0d2/cdc54555f55d20dd11fc7102a9c03a9a8fd35fcc.jpg']
453,Neuf,MSI,Fenêtre mermoz,Dakar,999000 ,"PC Hybride 2-en-1 MSI Summit E13 Flip Evo A12MT-008FR 13.4"" Intel Core i7 32 Go RAM 1 To SSD Noir disponible chez SS Multimédia tout neuf et scellé avect un (1) an de garantie.Processeur: Intel Core i7 1260P
Mémoire cache du processeur: 24 Mo
Fréquence du processeur: de 1.8 GHz jusqu'à 4.8 GHz
Caractéristiques de l'écran: FHD, 120Hz sRGB 100%
Capacité de stockage: 1 To
Taille de l'écran (pouces): 13,4 ""
RAM installée: 32 Go
Carte graphique: Intel Iris Xe
Stockage total: 32 Go RAM 1 To SSD
Capacité du disque SSD: 1 To
Capacité du disque dur eMMC: 32 Go
Type de disque dur: SSD
Résolution maximale de la carte graphique: 1920 x 1080
Ecran tactile: Oui
mémoire maximale installable: 32 Go
Type de mémoire vive installée: DDR5
Norme du clavier: Azerty
Clavier rétro-éclairé: Oui
Lecteur / Graveur,
Pas de disque optique,
Lecteur de cartes mémoire Oui microSD
Communications sans fil
Bluetooth 5.2
Wi-Fi Intel® Killer™ Wi-Fi 6E AX1675
Connectique: 1 HDMI 4K @ 60 Hz, 2 Thunderbolt Thunderbolt™ 4 / DP/ USB Type-C, 2 USB 3.2 Gen2 Type-A
Couleur: Noir
Système d'exploitation: Microsoft Windows 11
Autres fonctions: Microphone intégré, Webcam intégrée Full HD infrarouge (30 fps @ 1080p) avec Noise Reduction Cam, Reconnaissance faciale, Lecteur d''empreintes digitales","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/69fd5ca61797996b32b2a94dde06723c/-/horizon-files-prod/ed/picture/q9m8w806/4fad69e3f29aeee3cc939ceec0a6ebaec1dc775e.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/bfff5c7aa21dd8cda38d5647a97aec94/-/horizon-files-prod/ed/picture/q9m8w806/4ca13a935f9fd35c4059fcf171e16070a12d6ada.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/0e6346d6ac4440f36ba06a1ca324e3a6/-/horizon-files-prod/ed/picture/q9m8w806/de05f7cb0ffec9de7c8aad94ae344d58ecd02ddf.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/4468e7e48c81631f83854821b780ea8e/-/horizon-files-prod/ed/picture/q9m8w806/bb6baca68f5605330d2794365a2d06e0ef556292.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/de83bb398164187bb18154ff30ef4fa0/-/horizon-files-prod/ed/picture/q9m8w806/382b5d7c42946f611ddd2fc5450bc079f7d8ec75.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/1d36ed85f3603e4bf88accc415ca73e2/-/horizon-files-prod/ed/picture/q9m8w806/f30946b3fee2bf712beb49000df4472f43f1ec94.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/e5970ccacb0518e0238e09394e384998/-/horizon-files-prod/ed/picture/q9m8w806/4921947473db2340bfb8a8925aa539241f98fbce.jpg']"
454,Neuf,HP,Fenêtre mermoz,Dakar,999000 ,"HP ZBook Fury 16 G9, i7, 32 Go, 1 To SSD disponible chez SS Multimédia.
Produit neuf, carton scellé, garantie 1 an.Réalisez vos tâches les plus ardues avec le HP ZBook Fury, un ordinateur portable désormais doté d'un processeur d'ordinateur de bureau. Montez vos vidéos 8K, créez des modèles 3D ou formez vos modèles d'apprentissage grâce à la carte graphique intégrée ou discrète, à un affichage époustouflant et à des fonctionnalités de collaboration hors pair. Goûtez à des performances professionnelles exceptionnelles - où que vous soyez.SYSTÈME D'EXPLOITATION
Windows 11 Pro (préinstallé avec Windows 10 Pro Version inférieure)
PROCESSEUR
Intel® Core™ i7 12800HX (12ème génération)
MÉMOIRE
32 Go RAM
STOCKAGE
1 To Disque SSD
ÉCRAN
40,6 cm (16 pouces), WUXGA (1920 x 1200)
CARTE GRAPHIQUE
NVIDIA® RTX™ A2000 (8 Go)","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/d8ee6b1c51d2ea18c6fc1ad77776da8f/-/horizon-files-prod/ed/picture/q7877e8g/9a74af7f31ad135a7e52fa1f7e16fffec25436b6.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/297ec59c8fc9b6a1aa93f28465ae9abc/-/horizon-files-prod/ed/picture/q7877e8g/b3b7e0f6d58c17fea40fb32730dd72d8907014b0.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/949f0fe6108abbde4bffe5e35bde1b9a/-/horizon-files-prod/ed/picture/q7877e8g/8df997f92b937fa137c81d5e2b6d8b13b988464e.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/0550abfd67d052759931faf19ac12890/-/horizon-files-prod/ed/picture/q7877e8g/cb1c4568e49778a0486104232f440c1e38903041.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/fdd3d302ef165d1f10ef395f5c992855/-/horizon-files-prod/ed/picture/q7877e8g/4eb978d3a9334870cc5c7029484f70d0414b768f.jpg']"
455,Venant,Apple,Médina,Dakar,300000 ,"LOUM USA INFORMATIQUE vous présente ce Imac retina core i5
caractéristiques : 8giga de ram disque dur 1tera écran 21pouces année 2013 prix cadeau",['https://i.roamcdn.net/hz/ed/listing-thumb-543w/e4f40c79b307c04bb3f13b2a56259265/-/horizon-files-prod/ed/picture/qrz2dz94/0d2c0e6eab5997cc64c1d9870995f62d63c52055.jpg']
456,Venant,HP,Keur Massar,Dakar,110000 ,"HP PROBOOK 650 CORE I5 DISK 500GO RAM 8GB ECRAN 15 POUCES WINDOWS 10 OFFICE 2016 VENANT DE FRANCE TRES PRORPE VENDU SUR FACTURE
NB 7 MACHINES DISPO",['https://i.roamcdn.net/hz/ed/listing-thumb-543w/2ed7db6486802dedced161c411360337/-/horizon-files-prod/ed/picture/qxj2zde0/fd345b02a61a7131363d694435dee3617f4af282.jpg']
457,Venant,Apple,Cambérène,Dakar,375000 ,Apple MacBook Pro Touch Bar 15 Pouces Ecran Retina Processeur Intel Core i7 (2017) une vitesse de processeur de 2.9 GHz condensé d'une mémoire ram de 16 Go RAM avec un stockage de 512 Gb double carte graphique intel et Amd Radeon de 6 giga dédié Gris Sidéral.Venu des usa dans un etat excellent vendu avec facture et Garantie possibilité de vous la livrer gratuitement ideal pour montage vidéo ou infographie,['https://i.roamcdn.net/hz/ed/listing-thumb-543w/56345183b696bd813b1ffd7b56793bc4/-/horizon-files-prod/ed/picture/q2jq2re8/426848accd5f7f5dbd6a295cefeffcebae09956c.jpg']
458,Neuf,Apple,Cambérène,Dakar,500000 ,2020 Apple MacBook Air 13'' Pouces avec la puce M1 stockage 512 Go SSD condensé d'une mémoire ram 16 Go RAM ddr4.Machine a l'état neuf vendu avec factue et garantie possibilité de vous la livrer gratuitement.sac offert,['https://i.roamcdn.net/hz/ed/listing-thumb-543w/7c557598e6518f3c888f956d177fda1e/-/horizon-files-prod/ed/picture/qgq9kgn9/7e0e2fe4ee72dfe604fafb161dd03efc52c6a3da.jpg']
459,Neuf,Lenovo,Cambérène,Dakar,285000 ,"Lenovo ThinkPad T15 Processeur Intel Core i5 10210U / 3.2 GHz turbo boost - Win 10 Pro 64 bits - UHD Graphics - 16 Go RAM ddr4 - 512 Go SSD TCG Opal Encryption 2, NVMe - 15.6"" IPS 1920 x 1080 (Full HD) Tactile - Wi-Fi 6 - noir - clavier Retro éclairé avec pavet numérique Sac offert etat neuf livraison gratuite facture et Garantie",['https://i.roamcdn.net/hz/ed/listing-thumb-543w/ce677cd3c5c74837f2a23d41332ce5de/-/horizon-files-prod/ed/picture/qrzvkqp2/e5c18aac13665c80d3c05ac17ebf49e5b318b7e3.jpg']
460,Venant,Dell,Médina,Dakar,150000 ,"Caractéristiques
Processeur: Core I5
Rame: 8 Go
Disque dur: 256 Go ssd
Ecran: 15 pouces
NB : TOUS NOS PRODUITS VIENNENT DES USA ET SONT GARANTIS 06 MOIS
LIVRAISON : 2000 SUR DAKAR",['https://i.roamcdn.net/hz/ed/listing-thumb-543w/50ffeae4c60a980258146bbfeed5eaa4/-/horizon-files-prod/ed/picture/qj4jpgeg/563b85931541f0998011a293fdfae1084d9bdecd.jpg']
461,Neuf,Lenovo,Médina,Dakar,725000 ,"PC Portable Lenovo IdeaPad 3 15ITL05, Processeur Intel Core i7-1165G7 (4C / 8T, 2.8 / 4.7GHz, 12MB), Mémoire 36Go DDR4 2666 MHz SO-DIMM
, Disque dur 1 TERA SSD M.2 2280 PCIe 3.0×4 NVMe,
Ecran anti-reflets de 15.6″ avec résolution Full HD (1920 x 1080 pixels),
Dalle IPS: couleurs lumineuses et angles de vision larges, Sortie HDMI, pour le raccordement à un écran HD, Communication sans fil Wi-Fi AC + Bluetooth 5.0, Haut-parleurs stéréo avec technologie Dolby Audio, Webcam avec obturateur intégré, Système d'exploitation Windows 11 PRO AUTHENTIQUE 64 bits
GARANTIE 12 MOIS
SAV DISPONIBLE
STOCK LIMITE","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/a68d67b8ed5ae1ba87021e90e643ac93/-/horizon-files-prod/ed/picture/qv4egev2/3c085457c40790f57bb557195ba95fa184289b5f.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/5e3a3248d48fb82e0e887b430e3a20cf/-/horizon-files-prod/ed/picture/qv4egev2/acd0d2c42da9434d986083e63e9df41eb0725897.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/754d73fa8f77534f7a6f21c98172eea7/-/horizon-files-prod/ed/picture/qv4egev2/c00d1298917bc8594f4196c9cd529a8cd24cf3e6.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/88c354c76960c47345dc253fb1428ad3/-/horizon-files-prod/ed/picture/qv4egev2/d9d5ace328713ea2929a71c8c313142c3a3b12cc.jpg']"
462,Neuf,HP,Médina,Dakar,115000 ,HP x360 11 G1 M3 7th Ram 8go Disque Dure 256 SSD tactile prix 115000 stock 19 pièces.,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/2e617fb99aeecffeffb120a28228cd70/-/horizon-files-prod/ed/picture/q0gwzpvz/1a050094e584e97fd0f9301ead8f1cfc60d00e05.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/6728b28b3299538df0bb505a415f8f75/-/horizon-files-prod/ed/picture/q0gwzpvz/fdd46e95705f17b5554700e0da24f8d9e93f9dda.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/bb2aeda7fa39d6661bb25c7cfa28e8fe/-/horizon-files-prod/ed/picture/q0gwzpvz/45b5ed59ea014b04e58d72f98af9e6af204c63f3.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/80936311e85e96684c2fcc74e8d631dd/-/horizon-files-prod/ed/picture/q0gwzpvz/893172c46856c5143b6f772e7d6de1ad2d1be50e.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/5aeccb147fa78c3010d8ae164d2d6fd7/-/horizon-files-prod/ed/picture/q0gwzpvz/8d97aa017d8c8600dff82cefb055eeb128261276.jpg']"
463,Neuf,HP,Point-e,Dakar,550000 ,HP ProBook 455 G8 / Ram 16G / Disk 256G / AMD Ryzen 5 / Radeon Graphics 2.3GHz / Quasi Neuf/ QWERTY / Venant USA / Facture Conforme / Garantie 1 an / Livraison /,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/7fccdb8fddedef0967fe7b5d866a3922/-/horizon-files-prod/ed/picture/qv4px9m5/32bc0dea50f24784569d2c3669b79cf3b62adf9b.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/8b7471c6e6468484299b2801661a54f2/-/horizon-files-prod/ed/picture/qv4px9m5/5d7f127772b79c1c47ab5803c48c88fd09c9ed2e.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/579a1a6f739c709d8a5f314fd1c79b03/-/horizon-files-prod/ed/picture/qv4px9m5/c104bd177d4f606a84d9237f0e8f5d372a8532b9.jpg']"
464,Venant,Dell,Point-e,Dakar,300000 ,Dell latitude 3420 / 11th Generation / I5 / 8Go Ram / Disk 256 Go / Facture Conforme / Garanti 06 Mois / livraison,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/cf869a53d8d1481e14383008583f9df8/-/horizon-files-prod/ed/picture/q0g25x5z/8c4c684d81ba06fbe37cb1d373b202eb8527d95a.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/c4f6d4c8608a8c54969cb85082884694/-/horizon-files-prod/ed/picture/q0g25x5z/da78eba0e163fefc1941f79a4336a9a32c65b74d.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/4c8313d9bc844e508c23bb47c4f1869d/-/horizon-files-prod/ed/picture/q0g25x5z/1bda9ecc87c98ca7519f9aaf827e8702e652a8b0.jpg']"
465,Venant,HP,Médina,Dakar,185000 ,"venant des usa très propre, HP PROBOOK 650 G4 i5 7th ram 8 disque 256 go ssd Ecran 15 pouces pavé numérique. Vendu sur facture et garantie.
Plus d'articles visitez notre showroom ou site ci-dessous","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/4d4d053f4cdbcea7c142a4f95e7a3507/-/horizon-files-prod/ed/picture/qxj2x8rm/160f509ef32e9c9fd4455922e3b1cf7a9fdaed90.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/a8031c6bcedf6a25760f4a3c5f7c2862/-/horizon-files-prod/ed/picture/qxj2x8rm/038eb7fb29d3557dc9d1bf1696bfdb964a4ba6d8.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/6e34f82e4633af3011491f51baad8e1d/-/horizon-files-prod/ed/picture/qxj2x8rm/a350a455734c2d6a6bec516bcf26641d99b2e8a0.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/92b766b3cbab873ffc842a3ebf20e2cd/-/horizon-files-prod/ed/picture/qxj2x8rm/0c6aa6959c99df294c53d46bfffb2ca65cb5c1bf.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/cfdfb0aceaed5a927a09cd827b8d0545/-/horizon-files-prod/ed/picture/qxj2x8rm/402431499d7037ca00ac8ea7fb1dce802144b11e.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/56133ccc36d650910ee8c8c00cd5a8ec/-/horizon-files-prod/ed/picture/qxj2x8rm/0a09da51b083fb3ede29882a69c7fcf662ffe29e.jpg']"
466,Venant,Apple,Médina,Dakar,300000 ,"LOUM USA INFORMATIQUE vous présente ce Imac retina core i5
caractéristiques : 8giga de ram disque dur 1tera écran 21pouces année 2013 prix cadeau",['https://i.roamcdn.net/hz/ed/listing-thumb-543w/e4f40c79b307c04bb3f13b2a56259265/-/horizon-files-prod/ed/picture/qrz2dz94/0d2c0e6eab5997cc64c1d9870995f62d63c52055.jpg']
467,Venant,Microsoft Surface,Point-e,Dakar,360000 ,"Microsoft surface book 2
Core i7
Ram 8gb
Ssd 256gb","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/3b2b94b729e48b1f21851c06203087fd/-/horizon-files-prod/ed/picture/qne778m/b79ca5a46a07a7fef604efbcdcbba5dee2670b4d.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/f55252d6504c5e17be6ca2439edff7b1/-/horizon-files-prod/ed/picture/qne778m/abbb5fd93df6669b61ab22ec015e86f3beb0311e.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/55409a50066cfadb9c82d8211a3538f4/-/horizon-files-prod/ed/picture/qne778m/1956805401b54dadf3a216991384a76e9a6abf93.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/4f334b947a02e23cd7b67623a013c590/-/horizon-files-prod/ed/picture/qne778m/374ef32185568399a7814e6734147aa1f1827b15.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/aabc874a34b328c1e1c0a71cb62808a2/-/horizon-files-prod/ed/picture/qne778m/01d8192bfeb8f8e0b210a687718e4671cc66901a.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/c85e9aa390cd547478184d8758a26ef4/-/horizon-files-prod/ed/picture/qne778m/b23204ee4909bc9c967b25a386191b04d61d90be.jpg']"
468,Neuf,Razer blade,Point-e,Dakar,550000 ,"Razer Book 13 Core i7 11th Gen 13.4″ FHD
Processor : Intel® Core™ i7-1165G7 Processor 12M Cache, up to 4.70 GHz, with IPU
Operating System : Windows 10 Home
Memory Capacity : 16GB
Storage Capacity : 512 GB SSD
Graphics Card : NVIDIA GeForce GTX 1650 Ti, 4GB GDDR6","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/9c53030754dbbf05e92c06b36cd3d2a3/-/horizon-files-prod/ed/picture/qv44me9k/5323de88e76668aee158b0989f3c3281f4a70656.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/3360c200b12ad1dc614109c0cd42d2a3/-/horizon-files-prod/ed/picture/qv44me9k/59cb0895d7f140c9c90c6f63b563b86e61a9da04.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/1f311826d1bba5378bc86d56455cdf58/-/horizon-files-prod/ed/picture/qv44me9k/47e45acef3d9d1e803fd54b45e2504834a2e7c98.jpg']"
469,Neuf,Dell,Point-e,Dakar,650000 ,"Dell XPS 13 Plus 9320 13.4"" Touchscreen Notebook - 3.5K - 3456 x 2160 - Intel Core i7 12th Gen i7-1260P Dodeca-core (12 Core) - Intel Evo Platform - 32 GB Total RAM - 32 GB On-Board Memory - 1 TB SSD","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/a3d48d82ed9cc96b4a83e54ee0a8d011/-/horizon-files-prod/ed/picture/q785rkq5/474dac3b56bacdad959615a55fcef0a39f627b13.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/8498e58ef8ccb1fea7aa3735149e5720/-/horizon-files-prod/ed/picture/q785rkq5/a6aa216bf27e0393c84ea6d30aad09eeb3afd105.jpg']"
470,Neuf,Microsoft Surface,Point-e,Dakar,850000 ,"Microsoft Surface Pro 9 (2022), 13"" 2-in-1 Tablet & Laptop, Thin & Lightweight, Fast Intel 12th Gen i7 Processor for Multi-Tasking, 16GB Ram, 512GB Storage with Windows 11, Graphite","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/2fb63acdf2500365fa8d170522b7a844/-/horizon-files-prod/ed/picture/q9m9jg2x/b09065afbed7730ce9f89660d1277b6052c605a2.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/060cef32f33d207f7a3dff6d7a6db5e8/-/horizon-files-prod/ed/picture/q9m9jg2x/7f93cc1bffab7b907bff0295278ec51c6db1b345.jpg']"
471,Venant,Microsoft Surface,Plateau,Dakar,270000 ,"Surface Laptop Go
i5 10th ge.
256go ssd
8go de Ram
12 pouce
Tactileendu sur facture et garantie
Sac offert","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/c789389826cb03b59041f6e825a430fe/-/horizon-files-prod/ed/picture/q8v5xr5x/317a7bfe075444f6ac98731c640496e237b35f16.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/997e5fc58b3c683a531c4583580e96eb/-/horizon-files-prod/ed/picture/q8v5xr5x/ff92b134fa9ce71ffae8cb24b32b5a9af408ca49.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/166065628e68f092c3dfa2547e43562d/-/horizon-files-prod/ed/picture/q8v5xr5x/010077bd7180d5e3def4514db8dda83e3f10f092.jpg']"
472,Neuf,HP,Plateau,Dakar,450000 ,"Hp ProBook 450 G9
i7 12th gen
512go ssd
16go de Ram
15 pouceendu sur facture et garantie","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/e924a778c18f2378a5e616f9c94ce65a/-/horizon-files-prod/ed/picture/qgq9kgp0/9f2739ad64766869bb8f36d681972f73a0897ff4.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/1e22ccc59a4bd97ef5fc132de00dbce1/-/horizon-files-prod/ed/picture/qgq9kgp0/5833b5d82cc895a5b9282be56b351c3fb06a74db.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/6d2eccf1355acd05f2b473838421501a/-/horizon-files-prod/ed/picture/qgq9kgp0/8d303bff5d60183aa3a27711fe54116ef538fe8f.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/f721aee9e7995ed241da1da337b571e5/-/horizon-files-prod/ed/picture/qgq9kgp0/c5e019c5b6bffdf780aab8a583723b0ea1f07171.jpg']"
473,Venant,HP,Plateau,Dakar,280000 ,"Hp Pavilion 15
i7 8th gen
256go ssd
16go de Ral
15 pouce
NVIDIA : 2goendu sur facture et garantie
Sac offert","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/055d4f9164048dcd754fc2e5c3712280/-/horizon-files-prod/ed/picture/qrzvkqnj/33491750fd5294f84f94a02e13423d89c484fedf.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/4f0b6de67f0f6b5768d6efab6d13eb45/-/horizon-files-prod/ed/picture/qrzvkqnj/cf2d7b7815944e1f8e432105fee4e1125b247d20.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/98ef3ca7fea4f0b39a85bbcb0cafed1f/-/horizon-files-prod/ed/picture/qrzvkqnj/b92949470cae7e4d77e9b2e7a1f3c37dae81fbfd.jpg']"
474,Venant,HP,Plateau,Dakar,300000 ,"Hp EliteBook 850 G6
i7 8th gen
1To ssd
16go de Ram
15 pouce
Clavier rétro éclairéendu sur facture et garantie
Sac offert","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/197ec39702b8a39ea3a9c0cf4976ae71/-/horizon-files-prod/ed/picture/qxj2e92m/91942c21e82ffd09dcf159c2649c8d1072bdca9d.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/5d59f5c69f51732b006ffef7a79b0095/-/horizon-files-prod/ed/picture/qxj2e92m/7bf69e07ba95ea692e4c6695b8bd4d2c73b36566.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/96c44457660c03a026fa2f4a98a831f4/-/horizon-files-prod/ed/picture/qxj2e92m/7b14286746c03c572e13fc4217d2df89987d7f5e.jpg']"
475,Neuf,HP,Médina,Dakar,250000 ,"AMG vous présente son Hp EliteBook 1030 G2 i5 7th génération disque dur 256 SSD Ram 8Go
🔳État propre
🔳Taille 13.3 pouces
🔳Écran tactile rotatif
🔳Clavier rétro éclairé et empreinte digitale
🔳Garantie 06 mois
📍Medina rue 37 x Blaise DIAGNE près du rond-point sam","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/74fe5a329bfaff98108c78bbae6d9065/-/horizon-files-prod/ed/picture/q444z20r/344ad5e7896b984e4f545b9bf71f84ee922560ad.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/2b5bf36a9b39ba50c545464ff563e0c2/-/horizon-files-prod/ed/picture/q444z20r/86b2535e56773f0026d2ea3315e894c8d560584e.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/0c4be99827e94cf6512b9a1f9183ed15/-/horizon-files-prod/ed/picture/q444z20r/0e704722eb5dcaaf83b4f0b724eee14d0b7d329f.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/9a887e71565b51519b21b0312e60216a/-/horizon-files-prod/ed/picture/q444z20r/31e3c1b4af2853262ba876a2c27a0ad8d6d230bb.jpg']"
476,Venant,ASUS,Point-e,Dakar,430000 ,Asus Zenbook Flip 15 / Ryzen 7 / RAM 8Go / 256Go SSD / Venant / Facture Conforme / Garanti 06 Mois,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/c02087de3fc174dbc3bb3614bb5af25e/-/horizon-files-prod/ed/picture/q2jq50jj/a23bc6b7ee48601748dfce3bf984eb514d4ddfd3.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/733729a42296bc9c49099bfc4e685637/-/horizon-files-prod/ed/picture/q2jq50jj/c2f3dba1d54e3455acedfa2fe9ce6f882c57170e.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/885ff77cfbf265e8d4da41eafd77cbcc/-/horizon-files-prod/ed/picture/q2jq50jj/597cc9a54ddedaf713e3d9f164005179c70e15ba.jpg']"
477,Venant,Apple,Médina,Dakar,300000 ,"LOUM USA INFORMATIQUE vous présente ce Imac retina core i5
caractéristiques : 8giga de ram disque dur 1tera écran 21pouces année 2013 prix cadeau",['https://i.roamcdn.net/hz/ed/listing-thumb-543w/e4f40c79b307c04bb3f13b2a56259265/-/horizon-files-prod/ed/picture/qrz2dz94/0d2c0e6eab5997cc64c1d9870995f62d63c52055.jpg']
